userId,movieId,tag,timestamp,tag_clean,tag_len,datetime
424,1921,mindfuck,1457902518,mindfuck,8,2016-03-13 20:55:18
424,1921,paranoid,1457902521,paranoid,8,2016-03-13 20:55:21
424,1923,Ben Stiller,1457846503,ben stiller,11,2016-03-13 05:21:43
424,1923,crude humor,1457846506,crude humor,11,2016-03-13 05:21:46
424,1923,goofy,1457846511,goofy,5,2016-03-13 05:21:51
424,2160,Atmospheric,1457843300,atmospheric,11,2016-03-13 04:28:20
424,2160,creepy,1457843317,creepy,6,2016-03-13 04:28:37
424,2160,paranoia,1457843298,paranoia,8,2016-03-13 04:28:18
424,2160,scary,1457843295,scary,5,2016-03-13 04:28:15
424,2160,suspense,1457843308,suspense,8,2016-03-13 04:28:28
424,2296,SNL,1457846704,snl,3,2016-03-13 05:25:04
424,2329,thought-provoking,1457843729,thought-provoking,17,2016-03-13 04:35:29
424,2505,Nicolas Cage,1457902180,nicolas cage,12,2016-03-13 20:49:40
424,2571,martial arts,1457842912,martial arts,12,2016-03-13 04:21:52
424,2571,sci-fi,1457842899,sci-fi,6,2016-03-13 04:21:39
424,2700,adult humor,1457844390,adult humor,11,2016-03-13 04:46:30
424,2700,controversial,1457844399,controversial,13,2016-03-13 04:46:39
424,2700,crude humor,1457844397,crude humor,11,2016-03-13 04:46:37
424,2700,free speech,1457844402,free speech,11,2016-03-13 04:46:42
424,2700,parody,1457844393,parody,6,2016-03-13 04:46:33
424,2700,satire,1457844392,satire,6,2016-03-13 04:46:32
424,2700,south park,1457844407,south park,10,2016-03-13 04:46:47
424,2700,Trey Parker,1457844412,trey parker,11,2016-03-13 04:46:52
424,2959,dark comedy,1457842797,dark comedy,11,2016-03-13 04:19:57
424,2959,psychology,1457842802,psychology,10,2016-03-13 04:20:02
424,2959,thought-provoking,1457842786,thought-provoking,17,2016-03-13 04:19:46
424,2959,twist ending,1457842777,twist ending,12,2016-03-13 04:19:37
424,3176,based on a book,1457845042,based on a book,15,2016-03-13 04:57:22
424,3176,creepy,1457845033,creepy,6,2016-03-13 04:57:13
424,3176,disturbing,1457845029,disturbing,10,2016-03-13 04:57:09
424,3176,Jude Law,1457845026,jude law,8,2016-03-13 04:57:06
424,3176,murder,1457845038,murder,6,2016-03-13 04:57:18
424,3176,obsession,1457845036,obsession,9,2016-03-13 04:57:16
424,3176,psychology,1457845023,psychology,10,2016-03-13 04:57:03
424,3176,secrets,1457845045,secrets,7,2016-03-13 04:57:25
424,3176,serial killer,1457845031,serial killer,13,2016-03-13 04:57:11
424,3176,suspense,1457845041,suspense,8,2016-03-13 04:57:21
424,3186,asylum,1457846005,asylum,6,2016-03-13 05:13:25
424,3186,based on a true story,1457846002,based on a true story,21,2016-03-13 05:13:22
424,3186,Brittany Murphy,1457846009,brittany murphy,15,2016-03-13 05:13:29
424,3186,Mental Hospital,1457846012,mental hospital,15,2016-03-13 05:13:32
424,3186,psychology,1457845994,psychology,10,2016-03-13 05:13:14
424,3186,winona ryder,1457845998,winona ryder,12,2016-03-13 05:13:18
424,3499,claustrophobic,1457846281,claustrophobic,14,2016-03-13 05:18:01
424,3499,horror,1457846287,horror,6,2016-03-13 05:18:07
424,3499,scary,1457846295,scary,5,2016-03-13 05:18:15
424,3499,stephen king,1457846291,stephen king,12,2016-03-13 05:18:11
424,3499,suspenseful,1457846279,suspenseful,11,2016-03-13 05:17:59
424,3499,tense,1457846283,tense,5,2016-03-13 05:18:03
424,3499,thriller,1457846285,thriller,8,2016-03-13 05:18:05
424,3527,aliens,1457901283,aliens,6,2016-03-13 20:34:43
424,3527,sci-fi,1457901285,sci-fi,6,2016-03-13 20:34:45
424,3527,scifi cult,1457901288,scifi cult,10,2016-03-13 20:34:48
424,3911,satire,1457844176,satire,6,2016-03-13 04:42:56
424,3948,comedy,1457846488,comedy,6,2016-03-13 05:21:28
424,3948,Robert De Niro,1457846484,robert de niro,14,2016-03-13 05:21:24
424,4226,mystery,1457842983,mystery,7,2016-03-13 04:23:03
424,4226,psychological,1457842979,psychological,13,2016-03-13 04:22:59
424,4226,twist ending,1457842977,twist ending,12,2016-03-13 04:22:57
424,4262,Al Pacino,1457900965,al pacino,9,2016-03-13 20:29:25
424,4816,ben stiller,1457846960,ben stiller,11,2016-03-13 05:29:20
424,4816,comedy,1457846970,comedy,6,2016-03-13 05:29:30
424,4816,David Bowie,1457846952,david bowie,11,2016-03-13 05:29:12
424,4816,goofy,1457846949,goofy,5,2016-03-13 05:29:09
424,4816,mindless one liners,1457846956,mindless one liners,19,2016-03-13 05:29:16
424,4816,Will Ferrell,1457846959,will ferrell,12,2016-03-13 05:29:19
424,4878,jake gyllenhaal,1457901910,jake gyllenhaal,15,2016-03-13 20:45:10
424,4993,fantasy,1457901156,fantasy,7,2016-03-13 20:32:36
424,4993,high fantasy,1457901162,high fantasy,12,2016-03-13 20:32:42
424,4993,Magic,1457901158,magic,5,2016-03-13 20:32:38
424,4993,mythology,1457901174,mythology,9,2016-03-13 20:32:54
424,4993,tolkien,1457901165,tolkien,7,2016-03-13 20:32:45
424,4993,wizards,1457901168,wizards,7,2016-03-13 20:32:48
424,5291,black and white,1457845331,black and white,15,2016-03-13 05:02:11
424,5291,samurai,1457845338,samurai,7,2016-03-13 05:02:18
424,6016,multiple storylines,1457900999,multiple storylines,19,2016-03-13 20:29:59
424,6016,true story,1457901005,true story,10,2016-03-13 20:30:05
424,6188,comedy,1457846098,comedy,6,2016-03-13 05:14:58
424,6188,Will Ferrell,1457846100,will ferrell,12,2016-03-13 05:15:00
424,6290,Rob Zombie,1457902367,rob zombie,10,2016-03-13 20:52:47
424,7361,jim carrey,1457901740,jim carrey,10,2016-03-13 20:42:20
424,8641,comedy,1457846537,comedy,6,2016-03-13 05:22:17
424,8641,Will Ferrell,1457846533,will ferrell,12,2016-03-13 05:22:13
424,8950,Christian Bale,1457842841,christian bale,14,2016-03-13 04:20:41
424,8950,creepy,1457842847,creepy,6,2016-03-13 04:20:47
424,8950,powerful ending,1457842857,powerful ending,15,2016-03-13 04:20:57
424,8950,psychology,1457842844,psychology,10,2016-03-13 04:20:44
424,8950,schizophrenia,1457842854,schizophrenia,13,2016-03-13 04:20:54
424,8950,twist ending,1457842837,twist ending,12,2016-03-13 04:20:37
424,27020,drugs,1457901575,drugs,5,2016-03-13 20:39:35
424,27020,lesbian,1457901570,lesbian,7,2016-03-13 20:39:30
424,30825,Ben Stiller,1457846573,ben stiller,11,2016-03-13 05:22:53
424,30825,Robert De Niro,1457846569,robert de niro,14,2016-03-13 05:22:49
424,34323,Rob Zombie,1457902355,rob zombie,10,2016-03-13 20:52:35
424,40278,Jake Gyllenhaal,1457846443,jake gyllenhaal,15,2016-03-13 05:20:43
424,40278,Modern war,1457846449,modern war,10,2016-03-13 05:20:49
424,48516,atmospheric,1457843188,atmospheric,11,2016-03-13 04:26:28
424,48516,Jack Nicholson,1457843173,jack nicholson,14,2016-03-13 04:26:13
424,48516,Leonardo DiCaprio,1457843178,leonardo dicaprio,17,2016-03-13 04:26:18
424,48516,Martin Scorsese,1457843176,martin scorsese,15,2016-03-13 04:26:16
424,48516,suspense,1457843184,suspense,8,2016-03-13 04:26:24
424,53127,based on a play,1457923334,based on a play,15,2016-03-14 02:42:14
424,53127,conspiracy theory,1457923313,conspiracy theory,17,2016-03-14 02:41:53
424,53127,creepy,1457923337,creepy,6,2016-03-14 02:42:17
424,53127,Insanity,1457923284,insanity,8,2016-03-14 02:41:24
424,53127,paranoia,1457923318,paranoia,8,2016-03-14 02:41:58
424,53127,PTSD,1457923256,ptsd,4,2016-03-14 02:40:56
424,60756,funny,1457846127,funny,5,2016-03-13 05:15:27
424,60756,will ferrell,1457846129,will ferrell,12,2016-03-13 05:15:29
424,66097,claymation,1457844468,claymation,10,2016-03-13 04:47:48
424,66097,creepy,1457844484,creepy,6,2016-03-13 04:48:04
424,66097,dark,1457844475,dark,4,2016-03-13 04:47:55
424,66097,dark fairy tale,1457844498,dark fairy tale,15,2016-03-13 04:48:18
424,66097,Surreal,1457844481,surreal,7,2016-03-13 04:48:01
424,66097,Tim Burton,1457844494,tim burton,10,2016-03-13 04:48:14
424,68157,black comedy,1457844667,black comedy,12,2016-03-13 04:51:07
424,68157,Brad Pitt,1457844663,brad pitt,9,2016-03-13 04:51:03
424,68157,Christoph Waltz,1457844660,christoph waltz,15,2016-03-13 04:51:00
424,68157,Quentin Tarantino,1457844652,quentin tarantino,17,2016-03-13 04:50:52
424,68157,satire,1457844670,satire,6,2016-03-13 04:51:10
424,74458,insanity,1457843102,insanity,8,2016-03-13 04:25:02
424,74458,Leonardo DiCaprio,1457843110,leonardo dicaprio,17,2016-03-13 04:25:10
424,74458,Martin Scorsese,1457843107,martin scorsese,15,2016-03-13 04:25:07
424,74458,plot twist,1457843104,plot twist,10,2016-03-13 04:25:04
424,74458,psychological,1457843098,psychological,13,2016-03-13 04:24:58
424,74458,Psychological Thriller,1457843113,psychological thriller,22,2016-03-13 04:25:13
424,74458,thought-provoking,1457843122,thought-provoking,17,2016-03-13 04:25:22
424,79132,action,1457844927,action,6,2016-03-13 04:55:27
424,79132,alternate reality,1457844911,alternate reality,17,2016-03-13 04:55:11
424,79132,Leonardo DiCaprio,1457844916,leonardo dicaprio,17,2016-03-13 04:55:16
424,79132,sci-fi,1457844903,sci-fi,6,2016-03-13 04:55:03
424,79132,thought-provoking,1457844920,thought-provoking,17,2016-03-13 04:55:20
424,79132,visually appealing,1457844914,visually appealing,18,2016-03-13 04:55:14
424,81562,stranded,1457901404,stranded,8,2016-03-13 20:36:44
424,81591,alter ego,1457845684,alter ego,9,2016-03-13 05:08:04
424,81591,atmospheric,1457845658,atmospheric,11,2016-03-13 05:07:38
424,81591,creepy,1457845668,creepy,6,2016-03-13 05:07:48
424,81591,horror,1457845670,horror,6,2016-03-13 05:07:50
424,81591,obsession,1457845677,obsession,9,2016-03-13 05:07:57
424,81591,surreal,1457845661,surreal,7,2016-03-13 05:07:41
424,102903,illusions,1457845623,illusions,9,2016-03-13 05:07:03
424,102903,overcomplicated,1457845593,overcomplicated,15,2016-03-13 05:06:33
424,102903,predictable,1457845596,predictable,11,2016-03-13 05:06:36
424,102903,stupid ending,1457845587,stupid ending,13,2016-03-13 05:06:27
424,104879,absorbing,1457846360,absorbing,9,2016-03-13 05:19:20
424,104879,acting,1457846358,acting,6,2016-03-13 05:19:18
424,104879,atmospheric,1457846366,atmospheric,11,2016-03-13 05:19:26
424,104879,Hugh Jackman,1457846364,hugh jackman,12,2016-03-13 05:19:24
424,104879,Jake Gyllenhaal,1457846355,jake gyllenhaal,15,2016-03-13 05:19:15
424,104879,morality,1457846368,morality,8,2016-03-13 05:19:28
424,104879,mystery,1457846378,mystery,7,2016-03-13 05:19:38
424,104879,thriller,1457846362,thriller,8,2016-03-13 05:19:22
424,106100,Jared Leto,1457845924,jared leto,10,2016-03-13 05:12:04
424,106100,social commentary,1457845921,social commentary,17,2016-03-13 05:12:01
424,106100,uplifting,1457845933,uplifting,9,2016-03-13 05:12:13
424,106489,fantasy,1457901210,fantasy,7,2016-03-13 20:33:30
424,106489,Tolkien,1457901214,tolkien,7,2016-03-13 20:33:34
424,106489,too long,1457901201,too long,8,2016-03-13 20:33:21
424,109487,Christopher Nolan,1457901805,christopher nolan,17,2016-03-13 20:43:25
424,109487,sci-fi,1457901808,sci-fi,6,2016-03-13 20:43:28
424,109487,time-travel,1457901811,time-travel,11,2016-03-13 20:43:31
424,112515,atmospheric,1457843258,atmospheric,11,2016-03-13 04:27:38
424,112515,dark,1457843256,dark,4,2016-03-13 04:27:36
424,112515,Metaphorical,1457843228,metaphorical,12,2016-03-13 04:27:08
424,112515,psychological,1457843261,psychological,13,2016-03-13 04:27:41
424,112556,annoying,1457845088,annoying,8,2016-03-13 04:58:08
424,112556,Stupid ending,1457845155,stupid ending,13,2016-03-13 04:59:15
435,750,dark comedy,1366676044,dark comedy,11,2013-04-23 00:14:04
435,2959,dark comedy,1366676088,dark comedy,11,2013-04-23 00:14:48
435,58559,psychology,1366676040,psychology,10,2013-04-23 00:14:00
435,58559,superhero,1366676054,superhero,9,2013-04-23 00:14:14
439,5952,Myth,1436944038,myth,4,2015-07-15 07:07:18
439,98809,Action,1436944128,action,6,2015-07-15 07:08:48
439,98809,Myth,1436944141,myth,4,2015-07-15 07:09:01
462,152711,Cambodia,1478489688,cambodia,8,2016-11-07 03:34:48
462,152711,crime,1478489709,crime,5,2016-11-07 03:35:09
462,152711,human rights,1478489696,human rights,12,2016-11-07 03:34:56
462,152711,murder,1478489701,murder,6,2016-11-07 03:35:01
462,152711,procedural,1478489713,procedural,10,2016-11-07 03:35:13
474,1,pixar,1137206825,pixar,5,2006-01-14 02:47:05
474,2,game,1137375552,game,4,2006-01-16 01:39:12
474,5,pregnancy,1137373903,pregnancy,9,2006-01-16 01:11:43
474,5,remake,1137373903,remake,6,2006-01-16 01:11:43
474,7,remake,1137375642,remake,6,2006-01-16 01:40:42
474,11,politics,1137374904,politics,8,2006-01-16 01:28:24
474,11,president,1137374904,president,9,2006-01-16 01:28:24
474,14,politics,1137375623,politics,8,2006-01-16 01:40:23
474,14,president,1137375623,president,9,2006-01-16 01:40:23
474,16,Mafia,1137181640,mafia,5,2006-01-13 19:47:20
474,17,Jane Austen,1137181153,jane austen,11,2006-01-13 19:39:13
474,21,Hollywood,1137206178,hollywood,9,2006-01-14 02:36:18
474,22,serial killer,1137375496,serial killer,13,2006-01-16 01:38:16
474,25,alcoholism,1138137555,alcoholism,10,2006-01-24 21:19:15
474,26,Shakespeare,1138137603,shakespeare,11,2006-01-24 21:20:03
474,28,In Netflix queue,1137201942,in netflix queue,16,2006-01-14 01:25:42
474,28,Jane Austen,1137180037,jane austen,11,2006-01-13 19:20:37
474,29,kidnapping,1138137473,kidnapping,10,2006-01-24 21:17:53
474,31,high school,1137375502,high school,11,2006-01-16 01:38:22
474,31,teacher,1137375502,teacher,7,2006-01-16 01:38:22
474,32,time travel,1137206826,time travel,11,2006-01-14 02:47:06
474,34,Animal movie,1137180956,animal movie,12,2006-01-13 19:35:56
474,34,pigs,1137205237,pigs,4,2006-01-14 02:20:37
474,36,death penalty,1137202363,death penalty,13,2006-01-14 01:32:43
474,36,Nun,1137191227,nun,3,2006-01-13 22:27:07
474,38,twins,1137373760,twins,5,2006-01-16 01:09:20
474,39,Emma,1138137492,emma,4,2006-01-24 21:18:12
474,39,Jane Austen,1138137492,jane austen,11,2006-01-24 21:18:12
474,40,In Netflix queue,1137202107,in netflix queue,16,2006-01-14 01:28:27
474,40,South Africa,1137202107,south africa,12,2006-01-14 01:28:27
474,41,Shakespeare,1138137646,shakespeare,11,2006-01-24 21:20:46
474,43,England,1138137640,england,7,2006-01-24 21:20:40
474,45,Journalism,1137206826,journalism,10,2006-01-14 02:47:06
474,46,wedding,1137375539,wedding,7,2006-01-16 01:38:59
474,47,serial killer,1137206452,serial killer,13,2006-01-14 02:40:52
474,50,heist,1137206826,heist,5,2006-01-14 02:47:06
474,52,adoption,1137206315,adoption,8,2006-01-14 02:38:35
474,52,prostitution,1137206371,prostitution,12,2006-01-14 02:39:31
474,58,writing,1138137613,writing,7,2006-01-24 21:20:13
474,62,music,1137374957,music,5,2006-01-16 01:29:17
474,92,Jekyll and Hyde,1138137574,jekyll and hyde,15,2006-01-24 21:19:34
474,96,theater,1138137537,theater,7,2006-01-24 21:18:57
474,101,crime,1138137460,crime,5,2006-01-24 21:17:40
474,104,golf,1137374014,golf,4,2006-01-16 01:13:34
474,107,muppets,1137375573,muppets,7,2006-01-16 01:39:33
474,110,Scotland,1137180974,scotland,8,2006-01-13 19:36:14
474,111,assassination,1137206513,assassination,13,2006-01-14 02:41:53
474,116,Holocaust,1138040398,holocaust,9,2006-01-23 18:19:58
474,122,dating,1137373679,dating,6,2006-01-16 01:07:59
474,140,journalism,1137375031,journalism,10,2006-01-16 01:30:31
474,150,moon,1137205234,moon,4,2006-01-14 02:20:34
474,150,NASA,1137180977,nasa,4,2006-01-13 19:36:17
474,150,space,1137205233,space,5,2006-01-14 02:20:33
474,153,superhero,1137375453,superhero,9,2006-01-16 01:37:33
474,160,Michael Crichton,1137373726,michael crichton,16,2006-01-16 01:08:46
474,161,submarine,1138137497,submarine,9,2006-01-24 21:18:17
474,162,In Netflix queue,1137202038,in netflix queue,16,2006-01-14 01:27:18
474,185,computers,1137375604,computers,9,2006-01-16 01:40:04
474,199,Made me cry,1137203124,made me cry,11,2006-01-14 01:45:24
474,215,generation X,1138040410,generation x,12,2006-01-23 18:20:10
474,216,school,1137373675,school,6,2006-01-16 01:07:55
474,222,Ireland,1137181644,ireland,7,2006-01-13 19:47:24
474,223,generation X,1138137480,generation x,12,2006-01-24 21:18:00
474,224,mental illness,1138137516,mental illness,14,2006-01-24 21:18:36
474,224,psychology,1138137516,psychology,10,2006-01-24 21:18:36
474,230,Stephen King,1138137506,stephen king,12,2006-01-24 21:18:26
474,232,In Netflix queue,1137201027,in netflix queue,16,2006-01-14 01:10:27
474,235,movie business,1137181651,movie business,14,2006-01-13 19:47:31
474,237,basketball,1138137528,basketball,10,2006-01-24 21:18:48
474,237,France,1138137528,france,6,2006-01-24 21:18:48
474,237,infertility,1138137528,infertility,11,2006-01-24 21:18:48
474,246,basketball,1137784780,basketball,10,2006-01-20 19:19:40
474,247,Australia,1137181666,australia,9,2006-01-13 19:47:46
474,249,Beethoven,1137181672,beethoven,9,2006-01-13 19:47:52
474,252,Einstein,1137374021,einstein,8,2006-01-16 01:13:41
474,257,court,1137375555,court,5,2006-01-16 01:39:15
474,260,darth vader,1137206494,darth vader,11,2006-01-14 02:41:34
474,260,luke skywalker,1137206496,luke skywalker,14,2006-01-14 02:41:36
474,260,space opera,1137206504,space opera,11,2006-01-14 02:41:44
474,261,Louisa May Alcott,1137181688,louisa may alcott,17,2006-01-13 19:48:08
474,262,England,1137206203,england,7,2006-01-14 02:36:43
474,262,Girl Power,1137206203,girl power,10,2006-01-14 02:36:43
474,262,India,1137206203,india,5,2006-01-14 02:36:43
474,272,England,1138137566,england,7,2006-01-24 21:19:26
474,272,mental illness,1138137566,mental illness,14,2006-01-24 21:19:26
474,277,Christmas,1137374027,christmas,9,2006-01-16 01:13:47
474,279,In Netflix queue,1137202159,in netflix queue,16,2006-01-14 01:29:19
474,280,prison,1137375585,prison,6,2006-01-16 01:39:45
474,282,disability,1137375594,disability,10,2006-01-16 01:39:54
474,282,twins,1137375594,twins,5,2006-01-16 01:39:54
474,290,In Netflix queue,1137201907,in netflix queue,16,2006-01-14 01:25:07
474,293,hit men,1138137619,hit men,7,2006-01-24 21:20:19
474,296,hit men,1137205001,hit men,7,2006-01-14 02:16:41
474,300,TV,1137206376,tv,2,2006-01-14 02:39:36
474,307,Death,1137203087,death,5,2006-01-14 01:44:47
474,308,marriage,1137206827,marriage,8,2006-01-14 02:47:07
474,316,time travel,1138137673,time travel,11,2006-01-24 21:21:13
474,317,Christmas,1137374047,christmas,9,2006-01-16 01:14:07
474,318,prison,1137205060,prison,6,2006-01-14 02:17:40
474,318,Stephen King,1137181171,stephen king,12,2006-01-13 19:39:31
474,318,wrongful imprisonment,1137205064,wrongful imprisonment,21,2006-01-14 02:17:44
474,326,In Netflix queue,1137201797,in netflix queue,16,2006-01-14 01:23:17
474,329,Enterprise,1137206491,enterprise,10,2006-01-14 02:41:31
474,337,mental illness,1137206828,mental illness,14,2006-01-14 02:47:08
474,338,serial killer,1137375662,serial killer,13,2006-01-16 01:41:02
474,339,coma,1138137781,coma,4,2006-01-24 21:23:01
474,342,Australia,1138137593,australia,9,2006-01-24 21:19:53
474,342,weddings,1138137593,weddings,8,2006-01-24 21:19:53
474,345,cross dressing,1138040381,cross dressing,14,2006-01-23 18:19:41
474,345,men in drag,1138040381,men in drag,11,2006-01-23 18:19:41
474,345,remade,1138040381,remade,6,2006-01-23 18:19:41
474,349,Tom Clancy,1137180961,tom clancy,10,2006-01-13 19:36:01
474,350,John Grisham,1137375482,john grisham,12,2006-01-16 01:38:02
474,351,interracial romance,1137374008,interracial romance,19,2006-01-16 01:13:28
474,356,shrimp,1137375519,shrimp,6,2006-01-16 01:38:39
474,356,Vietnam,1137375519,vietnam,7,2006-01-16 01:38:39
474,357,wedding,1137375527,wedding,7,2006-01-16 01:38:47
474,361,gambling,1138137551,gambling,8,2006-01-24 21:19:11
474,363,Holocaust,1137202123,holocaust,9,2006-01-14 01:28:43
474,363,In Netflix queue,1137202123,in netflix queue,16,2006-01-14 01:28:43
474,364,Disney,1137180959,disney,6,2006-01-13 19:35:59
474,371,journalism,1137375629,journalism,10,2006-01-16 01:40:29
474,377,bus,1137206476,bus,3,2006-01-14 02:41:16
474,380,spies,1137206826,spies,5,2006-01-14 02:47:06
474,381,alcoholism,1137375043,alcoholism,10,2006-01-16 01:30:43
474,412,Edith Wharton,1137181633,edith wharton,13,2006-01-13 19:47:13
474,421,horses,1138040415,horses,6,2006-01-23 18:20:15
474,425,mental illness,1138040434,mental illness,14,2006-01-23 18:20:34
474,425,Oscar (Best Actress),1138040434,oscar (best actress),20,2006-01-23 18:20:34
474,440,President,1137191329,president,9,2006-01-13 22:28:49
474,454,John Grisham,1137181658,john grisham,12,2006-01-13 19:47:38
474,457,based on a TV show,1137784717,based on a tv show,18,2006-01-20 19:18:37
474,471,hula hoop,1137375547,hula hoop,9,2006-01-16 01:39:07
474,474,assassination,1138137543,assassination,13,2006-01-24 21:19:03
474,475,Ireland,1137181677,ireland,7,2006-01-13 19:47:57
474,477,biopic,1138137776,biopic,6,2006-01-24 21:22:56
474,480,Dinosaur,1137202921,dinosaur,8,2006-01-14 01:42:01
474,488,Japan,1137375570,japan,5,2006-01-16 01:39:30
474,488,sexuality,1137375570,sexuality,9,2006-01-16 01:39:30
474,497,Shakespeare,1137181143,shakespeare,11,2006-01-13 19:39:03
474,500,cross dressing,1137374959,cross dressing,14,2006-01-16 01:29:19
474,500,divorce,1137374961,divorce,7,2006-01-16 01:29:21
474,500,men in drag,1137374967,men in drag,11,2006-01-16 01:29:27
474,508,AIDs,1137375634,aids,4,2006-01-16 01:40:34
474,513,radio,1138137637,radio,5,2006-01-24 21:20:37
474,513,show business,1138137637,show business,13,2006-01-24 21:20:37
474,515,Butler,1137202599,butler,6,2006-01-14 01:36:39
474,515,Housekeeper,1137202599,housekeeper,11,2006-01-14 01:36:39
474,516,military,1137374250,military,8,2006-01-16 01:17:30
474,522,Australia,1138137660,australia,9,2006-01-24 21:21:00
474,522,racism,1138137660,racism,6,2006-01-24 21:21:00
474,522,violence,1138137660,violence,8,2006-01-24 21:21:00
474,524,football,1137375002,football,8,2006-01-16 01:30:02
474,527,Holocaust,1137180970,holocaust,9,2006-01-13 19:36:10
474,529,chess,1137181705,chess,5,2006-01-13 19:48:25
474,531,In Netflix queue,1137201896,in netflix queue,16,2006-01-14 01:24:56
474,534,C.S. Lewis,1137181163,c.s. lewis,10,2006-01-13 19:39:23
474,535,large cast,1137206471,large cast,10,2006-01-14 02:41:11
474,538,race,1138137665,race,4,2006-01-24 21:21:05
474,539,Empire State Building,1137203041,empire state building,21,2006-01-14 01:44:01
474,541,robots,1137375464,robots,6,2006-01-16 01:37:44
474,543,beat poetry,1137203057,beat poetry,11,2006-01-14 01:44:17
474,551,Christmas,1137375615,christmas,9,2006-01-16 01:40:15
474,551,Halloween,1137375615,halloween,9,2006-01-16 01:40:15
474,556,politics,1137375666,politics,8,2006-01-16 01:41:06
474,562,adolescence,1137206827,adolescence,11,2006-01-14 02:47:07
474,586,christmas,1137374182,christmas,9,2006-01-16 01:16:22
474,587,overrated,1137180951,overrated,9,2006-01-13 19:35:51
474,588,Disney,1137180971,disney,6,2006-01-13 19:36:11
474,589,robots,1137206517,robots,6,2006-01-14 02:41:57
474,590,American Indians,1137180976,american indians,16,2006-01-13 19:36:16
474,590,Native Americans,1137180976,native americans,16,2006-01-13 19:36:16
474,592,superhero,1137206164,superhero,9,2006-01-14 02:36:04
474,593,Hannibal Lector,1137180982,hannibal lector,15,2006-01-13 19:36:22
474,594,Disney,1137375648,disney,6,2006-01-16 01:40:48
474,595,Disney,1137180963,disney,6,2006-01-13 19:36:03
474,596,Disney,1137374224,disney,6,2006-01-16 01:17:04
474,597,prostitution,1137206324,prostitution,12,2006-01-14 02:38:44
474,608,Coen Brothers,1137180968,coen brothers,13,2006-01-13 19:36:08
474,616,Disney,1138040401,disney,6,2006-01-23 18:20:01
474,628,priest,1137375884,priest,6,2006-01-16 01:44:44
474,638,babies,1137375798,babies,6,2006-01-16 01:43:18
474,647,Gulf War,1137375718,gulf war,8,2006-01-16 01:41:58
474,648,based on a TV show,1138137584,based on a tv show,18,2006-01-24 21:19:44
474,668,India,1138137607,india,5,2006-01-24 21:20:07
474,670,India,1137181320,india,5,2006-01-13 19:42:00
474,671,spoof,1138137597,spoof,5,2006-01-24 21:19:57
474,673,Bugs Bunny,1137373978,bugs bunny,10,2006-01-16 01:12:58
474,708,Veterinarian,1137203107,veterinarian,12,2006-01-14 01:45:07
474,720,Aardman,1137206828,aardman,7,2006-01-14 02:47:08
474,728,In Netflix queue,1137202096,in netflix queue,16,2006-01-14 01:28:16
474,733,Alcatraz,1137206418,alcatraz,8,2006-01-14 02:40:18
474,736,Disaster,1137180960,disaster,8,2006-01-13 19:36:00
474,745,Aardman,1137206827,aardman,7,2006-01-14 02:47:07
474,748,aliens,1138137820,aliens,6,2006-01-24 21:23:40
474,750,Atomic bomb,1137202888,atomic bomb,11,2006-01-14 01:41:28
474,778,drug abuse,1137191490,drug abuse,10,2006-01-13 22:31:30
474,780,aliens,1137206181,aliens,6,2006-01-14 02:36:21
474,800,In Netflix queue,1137201974,in netflix queue,16,2006-01-14 01:26:14
474,805,John Grisham,1137375969,john grisham,12,2006-01-16 01:46:09
474,818,based on a TV show,1137375996,based on a tv show,18,2006-01-16 01:46:36
474,830,adultery,1137374123,adultery,8,2006-01-16 01:15:23
474,832,kidnapping,1137374242,kidnapping,10,2006-01-16 01:17:22
474,838,Jane Austen,1137375748,jane austen,11,2006-01-16 01:42:28
474,852,golf,1137374262,golf,4,2006-01-16 01:17:42
474,858,Mafia,1137180955,mafia,5,2006-01-13 19:35:55
474,892,Shakespeare,1137375988,shakespeare,11,2006-01-16 01:46:28
474,898,divorce,1137206322,divorce,7,2006-01-14 02:38:42
474,899,movie business,1137181713,movie business,14,2006-01-13 19:48:33
474,900,France,1138137809,france,6,2006-01-24 21:23:29
474,902,Capote,1138137849,capote,6,2006-01-24 21:24:09
474,903,falling,1137205255,falling,7,2006-01-14 02:20:55
474,904,voyeurism,1137206380,voyeurism,9,2006-01-14 02:39:40
474,905,Screwball,1137202499,screwball,9,2006-01-14 01:34:59
474,906,Brooch,1137191231,brooch,6,2006-01-13 22:27:11
474,907,divorce,1137375780,divorce,7,2006-01-16 01:43:00
474,908,Mount Rushmore,1138137968,mount rushmore,14,2006-01-24 21:26:08
474,909,adultery,1137206162,adultery,8,2006-01-14 02:36:02
474,910,men in drag,1137191481,men in drag,11,2006-01-13 22:31:21
474,911,heist,1138306780,heist,5,2006-01-26 20:19:40
474,912,start of a beautiful friendship,1137202319,start of a beautiful friendship,31,2006-01-14 01:31:59
474,913,statue,1137206229,statue,6,2006-01-14 02:37:09
474,914,George Bernard Shaw,1137202973,george bernard shaw,19,2006-01-14 01:42:53
474,915,rich guy - poor girl,1137206449,rich guy - poor girl,20,2006-01-14 02:40:49
474,916,Italy,1137206429,italy,5,2006-01-14 02:40:29
474,916,royalty,1137206429,royalty,7,2006-01-14 02:40:29
474,918,1900s,1138137949,1900s,5,2006-01-24 21:25:49
474,919,Dorothy,1137205270,dorothy,7,2006-01-14 02:21:10
474,919,Toto,1137205270,toto,4,2006-01-14 02:21:10
